year,quarter,domain,technology,region,demand_index,median_salary,hiring_velocity,attrition_rate_est,remote_ratio
2020,2,Healthcare,AWS,India,16.19,57636.59,0.835,0.145,0.177
2020,2,Healthcare,AWS,,25.25,86540.68,0.813,0.127,0.207
2020,2,Healthcare,Azure,NA,44.98,163602.04,0.864,0.086,0.11
2020,2,Healthcare,Azure,EU,33.27,124657.55,0.892,0.107,0.163
2020,2,Healthcare,Azure,APAC,24.52,98576.01,0.612,0.085,0.147
2020,2,Healthcare,Azure,India,18.17,69393.8,0.628,0.149,0.234
2020,2,Healthcare,Azure,,25.07,99323.57,0.678,0.136,0.232
2020,2,Healthcare,React,NA,39.76,143075.9,0.654,0.114,0.225
2020,2,Healthcare,React,EU,29.23,113110.26,0.748,0.117,0.081
2020,2,Healthcare,React,APAC,22.25,85995.51,0.818,0.111,0.055
2020,2,Healthcare,React,India,16.36,58865.32,0.793,0.102,0.155
2020,2,Healthcare,React,,25.04,86504.95,0.881,0.081,0.135
2020,2,Healthcare,DevOps,NA,40.37,206350.07,0.729,0.087,0.062
2020,2,Healthcare,DevOps,EU,27.52,160404.1,0.815,0.083,0.183
2020,2,Healthcare,DevOps,APAC,23.41,125400.76,0.84,0.14,0.229
2020,2,Healthcare,DevOps,India,16.13,87976.43,0.749,0.139,0.153
2020,2,Healthcare,DevOps,,24.26,122472.97,0.876,0.094,0.21
2020,2,Healthcare,DataSci,NA,40.7,141160.42,0.67,0.092,0.151
2020,2,Healthcare,DataSci,EU,32.82,107459.24,0.677,0.087,0.072
2020,2,Healthcare,DataSci,APAC,22.72,82724.9,0.749,0.089,0.07
2020,2,Healthcare,DataSci,India,16.61,56659.67,0.788,0.13,0.127
2020,2,Healthcare,DataSci,,26.39,85704.14,0.693,0.114,0.076
2020,2,Healthcare,MLE,NA,40.94,185688.53,0.81,0.11,0.08
2020,2,Healthcare,MLE,EU,30.91,142419.89,0.738,0.149,0.052
2020,2,Healthcare,MLE,APAC,26.27,110080.07,0.718,0.118,0.175
2020,2,Healthcare,MLE,India,17.4,76770.63,0.753,0.139,0.067
2020,2,Healthcare,MLE,,23.61,110468.68,0.665,0.144,0.234
2020,2,Healthcare,QA-Automation,NA,24.35,134208.7,0.726,0.136,0.164
2020,2,Healthcare,QA-Automation,EU,20.17,99783.16,0.772,0.122,0.17
2020,2,Healthcare,QA-Automation,APAC,13.5,79019.27,0.871,0.141,0.193
2020,2,Healthcare,QA-Automation,India,12.08,52575.86,0.751,0.12,0.164
2020,2,Healthcare,QA-Automation,,12.97,78095.61,0.612,0.103,0.116
2020,2,Healthcare,Kubernetes,NA,28.59,192740.01,0.751,0.101,0.099
2020,2,Healthcare,Kubernetes,EU,21.77,150603.54,0.884,0.121,0.225
2020,2,Healthcare,Kubernetes,APAC,16.17,115420.39,0.878,0.122,0.232
2020,2,Healthcare,Kubernetes,India,11.8,78848.81,0.818,0.146,0.172
2020,2,Healthcare,Kubernetes,,18.76,114266.63,0.862,0.11,0.241
2020,2,Insurance,Python,NA,31.61,201191.92,0.848,0.132,0.153
2020,2,Insurance,Python,EU,21.53,153089.09,0.858,0.091,0.197
2020,2,Insurance,Python,APAC,19.53,117602.36,0.853,0.139,0.223
2020,2,Insurance,Python,India,13.2,84388.4,0.879,0.118,0.178
2020,2,Insurance,Python,,19.47,118652.99,0.605,0.081,0.156
2020,2,Insurance,Java,NA,39.66,139952.12,0.623,0.125,0.181
2020,2,Insurance,Java,EU,28.62,106033.8,0.807,0.106,0.08
2020,2,Insurance,Java,APAC,22.34,81834.06,0.602,0.081,0.109
2020,2,Insurance,Java,India,17.95,57952.92,0.602,0.102,0.234
2020,2,Insurance,Java,,21.69,84239.93,0.621,0.142,0.188
2020,2,Insurance,AWS,NA,39.05,146784.76,0.667,0.112,0.054
2020,2,Insurance,AWS,EU,30.75,109953.53,0.636,0.122,0.067
2020,2,Insurance,AWS,APAC,22.79,85905.8,0.821,0.102,0.228
2020,2,Insurance,AWS,India,14.49,56342.64,0.635,0.139,0.06
2020,2,Insurance,AWS,,23.27,84632.33,0.777,0.15,0.145
2020,2,Insurance,Azure,NA,43.29,165110.88,0.641,0.13,0.067
2020,2,Insurance,Azure,EU,31.9,127642.15,0.816,0.088,0.163
2020,2,Insurance,Azure,APAC,25.96,99005.02,0.664,0.13,0.08
2020,2,Insurance,Azure,India,19.69,70322.05,0.812,0.085,0.206
2020,2,Insurance,Azure,,27.78,99329.13,0.795,0.145,0.196
2020,2,Insurance,React,NA,40.55,143412.79,0.683,0.129,0.239
2020,2,Insurance,React,EU,32.04,113888.25,0.691,0.093,0.075
2020,2,Insurance,React,APAC,25.18,84323.92,0.603,0.098,0.164
2020,2,Insurance,React,India,17.99,58121.59,0.819,0.095,0.152
2020,2,Insurance,React,,22.67,85006.61,0.802,0.082,0.202
2020,2,Insurance,DevOps,NA,36.69,205912.59,0.609,0.113,0.192
2020,2,Insurance,DevOps,EU,31.06,160230.34,0.811,0.148,0.094
2020,2,Insurance,DevOps,APAC,23.74,120184.22,0.669,0.081,0.191
2020,2,Insurance,DevOps,India,17.04,87464.5,0.848,0.108,0.095
2020,2,Insurance,DevOps,,21.68,124116.77,0.712,0.114,0.12
2020,2,Insurance,DataSci,NA,42.05,143023.59,0.687,0.141,0.191
2020,2,Insurance,DataSci,EU,33.13,105761.57,0.706,0.081,0.068
2020,2,Insurance,DataSci,APAC,23.22,81485.19,0.613,0.12,0.176
2020,2,Insurance,DataSci,India,16.87,58429.37,0.833,0.132,0.055
2020,2,Insurance,DataSci,,22.74,80333.53,0.781,0.088,0.21
2020,2,Insurance,MLE,NA,44.29,184534.31,0.608,0.133,0.165
2020,2,Insurance,MLE,EU,32.59,143910.2,0.839,0.119,0.136
2020,2,Insurance,MLE,APAC,25.01,109827.96,0.803,0.125,0.243
2020,2,Insurance,MLE,India,18.42,74364.19,0.74,0.118,0.195
2020,2,Insurance,MLE,,25.44,111508.74,0.606,0.132,0.208
2020,2,Insurance,QA-Automation,NA,26.33,134119.27,0.651,0.139,0.068
2020,2,Insurance,QA-Automation,EU,18.37,99566.7,0.892,0.137,0.083
2020,2,Insurance,QA-Automation,APAC,14.78,76657.65,0.623,0.112,0.238
2020,2,Insurance,QA-Automation,India,10.19,53975.49,0.723,0.092,0.106
2020,2,Insurance,QA-Automation,,16.35,77405.97,0.863,0.147,0.147
2020,2,Insurance,Kubernetes,NA,27.85,191462.52,0.786,0.125,0.247
2020,2,Insurance,Kubernetes,EU,22.37,147848.45,0.762,0.11,0.224
2020,2,Insurance,Kubernetes,APAC,16.16,114163.14,0.783,0.124,0.19
2020,2,Insurance,Kubernetes,India,12.07,77588.83,0.852,0.082,0.209
2020,2,Insurance,Kubernetes,,18.89,114412.16,0.702,0.132,0.082
2020,2,FinTech,Python,NA,28.95,201255.55,0.857,0.15,0.215
2020,2,FinTech,Python,EU,24.51,152799.68,0.78,0.147,0.091
2020,2,FinTech,Python,APAC,18.42,119738.91,0.73,0.13,0.055
2020,2,FinTech,Python,India,10.97,81816.43,0.898,0.148,0.187
2020,2,FinTech,Python,,17.86,117784.12,0.857,0.103,0.154
2020,2,FinTech,Java,NA,37.66,138005.25,0.715,0.114,0.168
2020,2,FinTech,Java,EU,30.68,108973.95,0.866,0.102,0.051
2020,2,FinTech,Java,APAC,23.67,82591.7,0.676,0.146,0.132
2020,2,FinTech,Java,India,16.24,55700.07,0.605,0.084,0.239
2020,2,FinTech,Java,,22.38,82686.78,0.719,0.133,0.162
2020,2,FinTech,AWS,NA,41.79,144021.84,0.897,0.138,0.229
2020,2,FinTech,AWS,EU,29.34,109246.14,0.665,0.149,0.067
2020,2,FinTech,AWS,APAC,24.93,82727.84,0.778,0.089,0.111
2020,2,FinTech,AWS,India,14.66,59287.49,0.625,0.088,0.224
2020,2,FinTech,AWS,,25.33,85827.96,0.638,0.082,0.061
2020,2,FinTech,Azure,NA,44.69,164470.01,0.867,0.105,0.051
2020,2,FinTech,Azure,EU,32.76,125888.01,0.63,0.114,0.113
2020,2,FinTech,Azure,APAC,27.39,95556.47,0.814,0.129,0.082
2020,2,FinTech,Azure,India,16.21,67203.04,0.713,0.146,0.118
2020,2,FinTech,Azure,,24.13,99579.64,0.699,0.115,0.133
2020,2,FinTech,React,NA,40.86,143433.11,0.673,0.12,0.078
2020,2,FinTech,React,EU,29.42,111381.77,0.895,0.123,0.111
2020,2,FinTech,React,APAC,23.41,85789.71,0.843,0.135,0.174
2020,2,FinTech,React,India,16.39,57740.38,0.686,0.101,0.082
2020,2,FinTech,React,,24.42,88183.74,0.892,0.136,0.057
2020,2,FinTech,DevOps,NA,39.55,211206.69,0.809,0.118,0.24
2020,2,FinTech,DevOps,EU,30.14,161499.64,0.721,0.144,0.098
2020,2,FinTech,DevOps,APAC,24.12,119906.21,0.626,0.105,0.165
2020,2,FinTech,DevOps,India,15.0,85796.87,0.795,0.12,0.083
2020,2,FinTech,DevOps,,21.53,123790.43,0.816,0.087,0.211
2020,2,FinTech,DataSci,NA,42.48,143816.25,0.633,0.135,0.099
2020,2,FinTech,DataSci,EU,31.52,108818.18,0.697,0.113,0.173
2020,2,FinTech,DataSci,APAC,24.74,85144.76,0.734,0.081,0.068
2020,2,FinTech,DataSci,India,17.06,59538.25,0.75,0.097,0.127
2020,2,FinTech,DataSci,,25.74,85058.91,0.708,0.091,0.239
2020,2,FinTech,MLE,NA,41.55,188582.05,0.679,0.127,0.071
2020,2,FinTech,MLE,EU,32.21,142503.25,0.627,0.094,0.098
2020,2,FinTech,MLE,APAC,25.14,112484.69,0.855,0.144,0.183
2020,2,FinTech,MLE,India,16.9,75584.02,0.899,0.148,0.097
2020,2,FinTech,MLE,,25.08,109370.39,0.891,0.123,0.119
2020,2,FinTech,QA-Automation,NA,25.53,133464.31,0.61,0.145,0.182
2020,2,FinTech,QA-Automation,EU,20.43,101917.59,0.613,0.123,0.055
2020,2,FinTech,QA-Automation,APAC,15.2,75114.99,0.607,0.087,0.151
2020,2,FinTech,QA-Automation,India,11.94,57174.8,0.673,0.126,0.171
2020,2,FinTech,QA-Automation,,12.88,77270.94,0.835,0.093,0.154
2020,2,FinTech,Kubernetes,NA,30.69,195330.42,0.742,0.126,0.151
2020,2,FinTech,Kubernetes,EU,23.72,146177.71,0.639,0.1,0.119
2020,2,FinTech,Kubernetes,APAC,16.78,116639.13,0.652,0.144,0.098
2020,2,FinTech,Kubernetes,India,12.5,77679.93,0.675,0.146,0.074
2020,2,FinTech,Kubernetes,,18.76,115522.95,0.729,0.128,0.147
2020,2,Manufacturing,Python,NA,28.33,200492.46,0.762,0.127,0.196
2020,2,Manufacturing,Python,EU,25.09,153295.01,0.887,0.147,0.142
2020,2,Manufacturing,Python,APAC,18.19,116251.62,0.699,0.142,0.239
2020,2,Manufacturing,Python,India,12.85,80283.68,0.788,0.087,0.068
2020,2,Manufacturing,Python,,19.01,121003.16,0.724,0.111,0.174
2020,2,Manufacturing,Java,NA,39.83,140391.72,0.873,0.131,0.129
2020,2,Manufacturing,Java,EU,28.98,107732.39,0.805,0.094,0.104
2020,2,Manufacturing,Java,APAC,24.43,79200.86,0.735,0.144,0.168
2020,2,Manufacturing,Java,India,16.44,55011.06,0.625,0.117,0.162
2020,2,Manufacturing,Java,,24.97,83976.87,0.675,0.086,0.158
2020,2,Manufacturing,AWS,NA,39.05,143779.34,0.857,0.101,0.223
2020,2,Manufacturing,AWS,EU,31.65,109293.73,0.89,0.146,0.119
2020,2,Manufacturing,AWS,APAC,23.68,84025.62,0.686,0.142,0.235
2020,2,Manufacturing,AWS,India,15.16,58496.72,0.663,0.099,0.1
2020,2,Manufacturing,AWS,,22.88,85970.98,0.637,0.115,0.168
2020,2,Manufacturing,Azure,NA,43.48,163339.41,0.808,0.13,0.18
2020,2,Manufacturing,Azure,EU,32.0,127932.48,0.764,0.111,0.164
2020,2,Manufacturing,Azure,APAC,27.26,96348.77,0.869,0.127,0.209
2020,2,Manufacturing,Azure,India,18.9,68149.3,0.875,0.117,0.109
2020,2,Manufacturing,Azure,,24.65,96931.09,0.627,0.141,0.15
2020,2,Manufacturing,React,NA,39.48,146670.75,0.709,0.135,0.063
2020,2,Manufacturing,React,EU,32.58,111444.47,0.628,0.131,0.081
2020,2,Manufacturing,React,APAC,22.81,83067.83,0.851,0.106,0.206
2020,2,Manufacturing,React,India,16.19,58745.56,0.647,0.082,0.172
2020,2,Manufacturing,React,,24.4,87075.56,0.826,0.098,0.174
2020,2,Manufacturing,DevOps,NA,37.26,208930.27,0.728,0.083,0.157
2020,2,Manufacturing,DevOps,EU,30.81,160281.03,0.826,0.148,0.066
2020,2,Manufacturing,DevOps,APAC,21.0,123452.72,0.771,0.089,0.123
2020,2,Manufacturing,DevOps,India,17.51,84083.95,0.687,0.144,0.133
2020,2,Manufacturing,DevOps,,23.74,123819.62,0.834,0.098,0.212
2020,2,Manufacturing,DataSci,NA,40.49,141186.74,0.609,0.132,0.226
2020,2,Manufacturing,DataSci,EU,30.69,106199.41,0.691,0.129,0.164
2020,2,Manufacturing,DataSci,APAC,26.06,85446.14,0.656,0.14,0.23
2020,2,Manufacturing,DataSci,India,17.5,56027.33,0.851,0.095,0.15
2020,2,Manufacturing,DataSci,,24.9,82243.3,0.647,0.144,0.105
2020,2,Manufacturing,MLE,NA,43.29,185107.06,0.661,0.127,0.073
2020,2,Manufacturing,MLE,EU,31.36,143872.91,0.787,0.121,0.21
2020,2,Manufacturing,MLE,APAC,24.85,109230.49,0.816,0.094,0.093
2020,2,Manufacturing,MLE,India,16.88,75854.18,0.883,0.085,0.139
2020,2,Manufacturing,MLE,,24.98,112404.05,0.758,0.137,0.16
2020,2,Manufacturing,QA-Automation,NA,26.84,132391.14,0.721,0.115,0.217
2020,2,Manufacturing,QA-Automation,EU,19.19,98319.93,0.641,0.087,0.13
2020,2,Manufacturing,QA-Automation,APAC,15.5,78766.67,0.701,0.142,0.234
2020,2,Manufacturing,QA-Automation,India,9.98,53936.6,0.755,0.091,0.162
2020,2,Manufacturing,QA-Automation,,12.99,75364.0,0.62,0.095,0.181
2020,2,Manufacturing,Kubernetes,NA,31.2,196621.07,0.751,0.148,0.172
2020,2,Manufacturing,Kubernetes,EU,20.82,150314.97,0.662,0.096,0.056
2020,2,Manufacturing,Kubernetes,APAC,15.63,111831.37,0.888,0.09,0.231
2020,2,Manufacturing,Kubernetes,India,13.79,80594.39,0.791,0.137,0.055
2020,2,Manufacturing,Kubernetes,,15.9,113145.36,0.793,0.107,0.093
2020,2,Public Sector,Python,NA,28.38,199807.4,0.776,0.094,0.173
2020,2,Public Sector,Python,EU,22.04,152208.66,0.609,0.116,0.212
2020,2,Public Sector,Python,APAC,19.43,118680.57,0.738,0.121,0.066
2020,2,Public Sector,Python,India,11.44,83938.8,0.733,0.088,0.143
2020,2,Public Sector,Python,,17.15,118827.54,0.816,0.127,0.176
2020,2,Public Sector,Java,NA,39.32,142308.14,0.742,0.128,0.146
2020,2,Public Sector,Java,EU,30.5,108332.51,0.776,0.102,0.051
2020,2,Public Sector,Java,APAC,24.52,79509.39,0.825,0.094,0.062
2020,2,Public Sector,Java,India,16.32,57075.38,0.852,0.095,0.126
2020,2,Public Sector,Java,,21.59,80744.73,0.796,0.088,0.196
2020,2,Public Sector,AWS,NA,39.9,146646.83,0.865,0.1,0.105
2020,2,Public Sector,AWS,EU,31.93,112128.12,0.773,0.139,0.194
2020,2,Public Sector,AWS,APAC,25.09,83074.46,0.72,0.096,0.195
2020,2,Public Sector,AWS,India,16.96,58409.04,0.838,0.136,0.212
2020,2,Public Sector,AWS,,25.33,84751.86,0.836,0.133,0.225
2020,2,Public Sector,Azure,NA,43.07,164256.72,0.613,0.107,0.174
2020,2,Public Sector,Azure,EU,33.78,126515.87,0.686,0.144,0.236
2020,2,Public Sector,Azure,APAC,27.94,99824.15,0.851,0.109,0.072
2020,2,Public Sector,Azure,India,19.49,68750.81,0.874,0.101,0.226
2020,2,Public Sector,Azure,,27.11,98567.38,0.899,0.149,0.126
2020,2,Public Sector,React,NA,39.97,143006.66,0.75,0.085,0.15
2020,2,Public Sector,React,EU,28.85,110787.44,0.692,0.143,0.104
2020,2,Public Sector,React,APAC,25.02,85474.55,0.687,0.127,0.057
2020,2,Public Sector,React,India,17.67,62566.58,0.673,0.119,0.156
2020,2,Public Sector,React,,22.18,86639.75,0.742,0.116,0.069
2020,2,Public Sector,DevOps,NA,38.26,206026.73,0.656,0.097,0.223
2020,2,Public Sector,DevOps,EU,28.05,158139.28,0.63,0.136,0.17
2020,2,Public Sector,DevOps,APAC,22.34,125206.98,0.737,0.126,0.187
2020,2,Public Sector,DevOps,India,16.94,84970.56,0.606,0.12,0.086
2020,2,Public Sector,DevOps,,21.36,125375.97,0.884,0.1,0.1
2020,2,Public Sector,DataSci,NA,40.0,139070.66,0.681,0.099,0.209
2020,2,Public Sector,DataSci,EU,32.31,106891.96,0.746,0.141,0.079
2020,2,Public Sector,DataSci,APAC,23.01,82772.24,0.829,0.104,0.221
2020,2,Public Sector,DataSci,India,16.85,56546.6,0.836,0.15,0.218
2020,2,Public Sector,DataSci,,26.31,85250.69,0.666,0.121,0.079
2020,2,Public Sector,MLE,NA,43.57,183635.1,0.727,0.103,0.164
2020,2,Public Sector,MLE,EU,32.7,141166.03,0.751,0.14,0.114
2020,2,Public Sector,MLE,APAC,23.43,111108.13,0.78,0.114,0.117
2020,2,Public Sector,MLE,India,15.67,78596.45,0.771,0.088,0.158
2020,2,Public Sector,MLE,,26.81,108832.65,0.678,0.128,0.21
2020,2,Public Sector,QA-Automation,NA,25.31,131856.74,0.812,0.086,0.064
2020,2,Public Sector,QA-Automation,EU,19.58,102614.76,0.802,0.098,0.16
2020,2,Public Sector,QA-Automation,APAC,13.86,75492.32,0.88,0.121,0.063
2020,2,Public Sector,QA-Automation,India,8.62,53144.41,0.725,0.138,0.143
2020,2,Public Sector,QA-Automation,,13.35,76909.77,0.875,0.127,0.131
2020,2,Public Sector,Kubernetes,NA,29.16,194978.02,0.696,0.123,0.195
2020,2,Public Sector,Kubernetes,EU,20.94,147353.9,0.687,0.124,0.108
2020,2,Public Sector,Kubernetes,APAC,16.73,114607.08,0.753,0.132,0.225
2020,2,Public Sector,Kubernetes,India,12.43,82136.97,0.738,0.144,0.104
2020,2,Public Sector,Kubernetes,,18.37,115664.58,0.874,0.147,0.221
2020,2,Energy,Python,NA,31.57,198511.22,0.718,0.113,0.235
2020,2,Energy,Python,EU,21.49,154221.21,0.683,0.104,0.203
2020,2,Energy,Python,APAC,19.52,115316.13,0.652,0.109,0.19
2020,2,Energy,Python,India,13.43,81502.23,0.606,0.091,0.128
2020,2,Energy,Python,,16.98,115345.69,0.707,0.093,0.101
2020,2,Energy,Java,NA,39.5,136631.78,0.809,0.097,0.173
2020,2,Energy,Java,EU,30.01,106844.44,0.684,0.129,0.23
2020,2,Energy,Java,APAC,21.41,79439.22,0.74,0.129,0.081
2020,2,Energy,Java,India,15.0,59903.53,0.868,0.134,0.223
2020,2,Energy,Java,,22.49,80916.78,0.749,0.111,0.139
2020,2,Energy,AWS,NA,40.67,144123.12,0.768,0.085,0.24
2020,2,Energy,AWS,EU,30.5,112087.16,0.741,0.136,0.2
2020,2,Energy,AWS,APAC,21.76,87455.48,0.806,0.147,0.124
2020,2,Energy,AWS,India,17.49,58772.56,0.695,0.111,0.22
2020,2,Energy,AWS,,21.59,85760.72,0.63,0.135,0.141
2020,2,Energy,Azure,NA,43.94,166117.29,0.604,0.141,0.11
2020,2,Energy,Azure,EU,32.01,128896.88,0.829,0.091,0.077
2020,2,Energy,Azure,APAC,26.01,96182.8,0.893,0.11,0.24
2020,2,Energy,Azure,India,17.51,70701.41,0.844,0.108,0.144
2020,2,Energy,Azure,,25.1,97441.8,0.827,0.14,0.068
2020,2,Energy,React,NA,40.28,147095.41,0.884,0.095,0.097
2020,2,Energy,React,EU,32.75,109625.72,0.774,0.111,0.233
2020,2,Energy,React,APAC,23.56,86536.43,0.672,0.141,0.067
2020,2,Energy,React,India,17.81,58622.25,0.748,0.096,0.106
2020,2,Energy,React,,24.17,86216.68,0.754,0.135,0.169
2020,2,Energy,DevOps,NA,37.43,207186.34,0.796,0.104,0.194
2020,2,Energy,DevOps,EU,29.22,156686.62,0.69,0.102,0.15
2020,2,Energy,DevOps,APAC,22.88,125307.59,0.752,0.111,0.162
2020,2,Energy,DevOps,India,15.22,88534.36,0.767,0.094,0.173
2020,2,Energy,DevOps,,20.99,123796.18,0.836,0.117,0.234
2020,2,Energy,DataSci,NA,43.31,139878.62,0.88,0.113,0.073
2020,2,Energy,DataSci,EU,31.36,108880.75,0.72,0.124,0.057
2020,2,Energy,DataSci,APAC,24.13,82759.82,0.876,0.091,0.179
2020,2,Energy,DataSci,India,16.19,55786.85,0.606,0.121,0.127
2020,2,Energy,DataSci,,23.57,81239.01,0.793,0.127,0.232
2020,2,Energy,MLE,NA,41.77,185568.07,0.801,0.109,0.076
2020,2,Energy,MLE,EU,31.98,141166.91,0.682,0.093,0.127
2020,2,Energy,MLE,APAC,26.04,107130.21,0.8,0.091,0.057
2020,2,Energy,MLE,India,15.72,75277.96,0.779,0.125,0.079
2020,2,Energy,MLE,,24.87,109473.88,0.9,0.144,0.204
2020,2,Energy,QA-Automation,NA,25.35,129779.24,0.815,0.11,0.189
2020,2,Energy,QA-Automation,EU,18.27,102973.74,0.79,0.127,0.185
2020,2,Energy,QA-Automation,APAC,13.43,80565.09,0.745,0.08,0.195
2020,2,Energy,QA-Automation,India,9.0,56058.56,0.885,0.15,0.091
2020,2,Energy,QA-Automation,,13.02,79144.02,0.7,0.101,0.126
2020,2,Energy,Kubernetes,NA,30.79,193933.08,0.808,0.126,0.157
2020,2,Energy,Kubernetes,EU,23.73,149090.63,0.603,0.112,0.221
2020,2,Energy,Kubernetes,APAC,18.13,111647.48,0.879,0.094,0.156
2020,2,Energy,Kubernetes,India,13.76,81325.74,0.692,0.115,0.127
2020,2,Energy,Kubernetes,,17.73,113154.19,0.756,0.127,0.235
2020,2,Retail,Python,NA,28.47,202891.62,0.829,0.15,0.084
2020,2,Retail,Python,EU,22.85,155553.97,0.879,0.102,0.23
2020,2,Retail,Python,APAC,15.87,115958.13,0.642,0.097,0.065
2020,2,Retail,Python,India,10.6,81535.67,0.702,0.087,0.091
2020,2,Retail,Python,,18.64,115914.46,0.787,0.101,0.171
2020,2,Retail,Java,NA,39.63,139156.64,0.773,0.136,0.176
2020,2,Retail,Java,EU,29.97,104629.9,0.861,0.119,0.187
2020,2,Retail,Java,APAC,23.15,84855.61,0.618,0.097,0.191
2020,2,Retail,Java,India,15.09,60156.54,0.887,0.129,0.106
2020,2,Retail,Java,,23.7,80177.62,0.72,0.109,0.122
2020,2,Retail,AWS,NA,38.37,143133.95,0.885,0.124,0.103
2020,2,Retail,AWS,EU,31.38,109646.25,0.646,0.144,0.077
2020,2,Retail,AWS,APAC,23.25,83109.05,0.881,0.084,0.057
2020,2,Retail,AWS,India,18.02,60407.46,0.858,0.127,0.211
2020,2,Retail,AWS,,23.16,86332.99,0.603,0.125,0.155
2020,2,Retail,Azure,NA,44.55,163414.78,0.695,0.117,0.146
2020,2,Retail,Azure,EU,35.54,128764.38,0.762,0.083,0.203
2020,2,Retail,Azure,APAC,23.97,98566.75,0.862,0.124,0.169
2020,2,Retail,Azure,India,16.38,65655.65,0.833,0.104,0.074
2020,2,Retail,Azure,,26.15,98979.98,0.688,0.117,0.211
2020,2,Retail,React,NA,39.33,144908.42,0.678,0.108,0.155
2020,2,Retail,React,EU,31.3,111451.32,0.68,0.102,0.241
2020,2,Retail,React,APAC,25.68,83723.26,0.779,0.128,0.155
2020,2,Retail,React,India,17.41,58288.62,0.846,0.089,0.231
2020,2,Retail,React,,22.55,88189.27,0.71,0.103,0.143
2020,2,Retail,DevOps,NA,37.73,207310.34,0.631,0.137,0.102
2020,2,Retail,DevOps,EU,31.29,162034.7,0.689,0.137,0.222
2020,2,Retail,DevOps,APAC,23.86,122512.39,0.677,0.095,0.158
2020,2,Retail,DevOps,India,17.67,83220.12,0.882,0.084,0.188
2020,2,Retail,DevOps,,22.4,120550.88,0.676,0.095,0.097
2020,2,Retail,DataSci,NA,40.63,139434.54,0.677,0.121,0.231
2020,2,Retail,DataSci,EU,31.34,109244.44,0.625,0.084,0.175
2020,2,Retail,DataSci,APAC,22.88,82187.54,0.709,0.122,0.226
2020,2,Retail,DataSci,India,17.29,57245.39,0.618,0.14,0.148
2020,2,Retail,DataSci,,25.94,85968.37,0.636,0.085,0.124
2020,2,Retail,MLE,NA,42.56,185589.45,0.789,0.138,0.058
2020,2,Retail,MLE,EU,34.47,144428.8,0.716,0.106,0.124
2020,2,Retail,MLE,APAC,26.45,110392.68,0.829,0.135,0.127
2020,2,Retail,MLE,India,15.84,77398.84,0.6,0.089,0.097
2020,2,Retail,MLE,,26.12,108542.7,0.637,0.111,0.142
2020,2,Retail,QA-Automation,NA,23.37,130441.79,0.778,0.105,0.221
2020,2,Retail,QA-Automation,EU,19.43,102251.7,0.68,0.08,0.147
2020,2,Retail,QA-Automation,APAC,15.07,74960.6,0.742,0.101,0.106
2020,2,Retail,QA-Automation,India,10.84,57302.01,0.786,0.133,0.209
2020,2,Retail,QA-Automation,,13.76,79349.86,0.821,0.131,0.104
2020,2,Retail,Kubernetes,NA,29.46,192044.21,0.731,0.112,0.137
2020,2,Retail,Kubernetes,EU,22.58,149844.13,0.821,0.117,0.115
2020,2,Retail,Kubernetes,APAC,19.06,117074.69,0.66,0.126,0.059
2020,2,Retail,Kubernetes,India,14.02,77881.76,0.864,0.12,0.095
2020,2,Retail,Kubernetes,,17.22,116333.61,0.623,0.145,0.212
2020,3,Healthcare,Python,NA,32.26,201856.29,0.773,0.097,0.083
2020,3,Healthcare,Python,EU,23.35,155647.6,0.846,0.127,0.216
2020,3,Healthcare,Python,APAC,17.45,117535.06,0.632,0.086,0.073
2020,3,Healthcare,Python,India,14.54,83078.0,0.677,0.1,0.059
2020,3,Healthcare,Python,,18.0,119998.16,0.702,0.117,0.183
2020,3,Healthcare,Java,NA,41.36,143600.62,0.771,0.101,0.21
2020,3,Healthcare,Java,EU,30.99,106525.77,0.844,0.109,0.145
2020,3,Healthcare,Java,APAC,24.23,83292.46,0.796,0.144,0.077
2020,3,Healthcare,Java,India,14.67,58293.86,0.604,0.101,0.237
2020,3,Healthcare,Java,,22.89,80162.05,0.865,0.101,0.109
2020,3,Healthcare,AWS,NA,40.66,147703.62,0.651,0.147,0.133
2020,3,Healthcare,AWS,EU,30.93,112652.46,0.698,0.115,0.16
2020,3,Healthcare,AWS,APAC,24.06,85854.95,0.81,0.131,0.141
2020,3,Healthcare,AWS,India,15.82,58403.06,0.604,0.14,0.133
2020,3,Healthcare,AWS,,24.43,86342.51,0.809,0.146,0.208
2020,3,Healthcare,Azure,NA,43.97,167756.33,0.808,0.112,0.114
2020,3,Healthcare,Azure,EU,35.75,126147.68,0.751,0.097,0.07
2020,3,Healthcare,Azure,APAC,27.85,100618.97,0.792,0.092,0.059
2020,3,Healthcare,Azure,India,17.33,71891.92,0.874,0.127,0.201
2020,3,Healthcare,Azure,,28.06,97467.45,0.67,0.095,0.058
2020,3,Healthcare,React,NA,41.37,144159.3,0.719,0.081,0.103
2020,3,Healthcare,React,EU,31.52,110023.42,0.791,0.105,0.153
2020,3,Healthcare,React,APAC,23.86,86738.39,0.844,0.11,0.166
2020,3,Healthcare,React,India,16.31,62172.76,0.609,0.111,0.096
2020,3,Healthcare,React,,24.56,86454.8,0.692,0.114,0.146
2020,3,Healthcare,DevOps,NA,39.46,213931.77,0.64,0.098,0.056
2020,3,Healthcare,DevOps,EU,30.06,163191.9,0.678,0.082,0.207
